batch_id,supplier_batch_label,supplier_id,part_id,quantity,manufacture_date,qc_pass_rate,weight_mean_g,weight_std_g,lead_time_days,batch_cost_usd,is_anomalous,anomaly_type,production_shift,operator_id,temperature_c,humidity_pct,material_lot,inspection_level,storage_location
BATCH-002357,YE4260,SUPP-011,PART-010,4491,2023-07-19T00:00:00,0.921,3200.253,3.699,22,17014756.63,False,none,day,OP-075,22.393866730027504,56.67106947085814,MAT-8686,Enhanced,WH-B-30
BATCH-002358,CR1649,SUPP-011,PART-010,4627,2024-06-04T00:00:00,0.9417,3182.932,1.245,10,16196766.9,False,none,day,OP-092,24.452469041050612,48.00874841640551,MAT-3048,Standard,WH-A-12
BATCH-002359,OP1602,SUPP-011,PART-010,3856,2023-12-23T00:00:00,0.9183,3198.2,3.361,22,14069562.95,False,none,evening,OP-034,19.205080970608737,51.9116270855627,MAT-6334,Standard,WH-C-47
BATCH-002360,ZC4427,SUPP-011,PART-010,3241,2024-03-20T00:00:00,0.9207,3188.654,2.255,24,12334011.73,False,none,night,OP-047,20.26792325563538,46.0088626886011,MAT-8443,Enhanced,WH-A-08
BATCH-002361,CT3561,SUPP-011,PART-010,2022,2024-03-17T00:00:00,0.9312,3212.817,0.558,11,7190259.53,False,none,night,OP-061,24.13549697888523,69.04266040749178,MAT-6774,Standard,WH-B-37
BATCH-002362,ZD4213,SUPP-011,PART-010,2041,2024-08-04T00:00:00,0.9444,3172.191,2.291,10,7630158.37,False,none,night,OP-086,23.223131864811823,49.71016166736901,MAT-3154,Enhanced,WH-A-31
BATCH-002363,ZP5924,SUPP-011,PART-010,2308,2023-01-05T00:00:00,0.9108,3192.994,1.338,14,8706487.85,False,none,evening,OP-085,24.771276797567282,54.1306203529393,MAT-2629,Standard,WH-A-34
BATCH-002364,IR6774,SUPP-011,PART-010,3622,2023-03-08T00:00:00,0.9467,3218.31,1.633,9,13681415.46,False,none,night,OP-056,23.091145797589213,56.051745145487565,MAT-8796,Standard,WH-B-18
BATCH-002365,MV6429,SUPP-011,PART-010,2816,2024-09-13T00:00:00,0.932,3175.371,0.774,6,10722705.78,False,none,evening,OP-088,24.59724366466145,63.40607655728402,MAT-1729,Enhanced,WH-C-34
BATCH-002366,TI9608,SUPP-011,PART-010,2294,2024-03-01T00:00:00,0.9099,3192.04,3.791,8,8784614.67,False,none,evening,OP-073,23.23098978329943,59.84567653501726,MAT-3645,Reduced,WH-B-22
BATCH-002367,MC5416,SUPP-011,PART-010,3093,2023-10-04T00:00:00,0.9367,3195.191,1.747,9,10834662.84,False,none,day,OP-048,21.780888483401572,65.19797268104487,MAT-7335,Standard,WH-C-25
BATCH-002368,IF5100,SUPP-011,PART-010,4883,2024-03-13T00:00:00,0.8991,3191.537,3.037,12,17225750.01,False,none,evening,OP-029,18.79083309699294,67.7309323472029,MAT-5723,Enhanced,WH-C-12
BATCH-002369,YV7758,SUPP-011,PART-010,4359,2023-06-06T00:00:00,0.9178,3225.9,1.612,7,15698913.53,False,none,night,OP-034,23.6517172141312,45.195008414600125,MAT-5542,Standard,WH-B-26
BATCH-002370,BN1152,SUPP-011,PART-010,2077,2022-10-17T00:00:00,0.8985,3192.448,2.146,20,7604610.24,False,none,night,OP-094,20.880211159649356,50.08028232521431,MAT-7473,Standard,WH-C-08
BATCH-002371,MB9591,SUPP-011,PART-010,4967,2023-03-26T00:00:00,0.9422,3194.446,3.889,23,18455254.21,False,none,day,OP-049,24.697123233766646,59.12425773122949,MAT-5730,Standard,WH-A-14
BATCH-002372,JH5728,SUPP-011,PART-010,2915,2024-08-25T00:00:00,0.9458,3211.588,3.809,10,11054069.41,False,none,evening,OP-029,20.054870142749174,45.72081695963358,MAT-9027,Standard,WH-A-09
BATCH-002373,BK5208,SUPP-011,PART-010,3851,2024-01-29T00:00:00,0.9448,3185.854,3.372,9,13913747.87,False,none,night,OP-064,23.585559210636326,55.60269536563304,MAT-5021,Standard,WH-C-12
BATCH-002374,WV9758,SUPP-011,PART-010,1533,2024-03-26T00:00:00,0.9164,3218.377,1.28,6,5831405.22,False,none,evening,OP-061,18.414093936512366,45.82507802163547,MAT-7925,Standard,WH-B-46
BATCH-002375,RJ2163,SUPP-011,PART-010,2189,2023-05-02T00:00:00,0.9015,3182.052,2.402,9,7776510.52,False,none,day,OP-025,22.48939905198919,41.75283707019606,MAT-6842,Standard,WH-A-12
BATCH-002376,PH3837,SUPP-011,PART-010,2611,2023-11-08T00:00:00,0.9385,3183.569,0.643,11,9522754.51,False,none,day,OP-059,22.32003026700366,53.08851673504489,MAT-2526,Standard,WH-C-27
BATCH-002377,YU2005,SUPP-011,PART-010,3921,2023-02-15T00:00:00,0.8921,3197.629,2.926,5,14369624.54,False,none,day,OP-010,24.798645046296194,46.89086538415684,MAT-3260,Standard,WH-C-05
BATCH-002378,MS1091,SUPP-011,PART-010,1843,2022-09-26T00:00:00,0.9336,3216.674,1.79,19,6498870.52,False,none,day,OP-046,18.477086089558206,59.70623859920455,MAT-1393,Enhanced,WH-B-12
BATCH-002379,PU6196,SUPP-011,PART-011,4819,2023-11-29T00:00:00,0.9574,8455.943,3.646,9,1834638.87,False,none,evening,OP-087,22.597571302015247,53.76223291689075,MAT-3468,Standard,WH-C-26
BATCH-002380,NT5034,SUPP-011,PART-011,3424,2024-07-23T00:00:00,0.9392,8516.973,2.803,8,1321051.94,False,none,night,OP-093,23.93999720515691,69.06197294634507,MAT-2649,Standard,WH-A-37
BATCH-002381,FB7695,SUPP-011,PART-011,1902,2023-07-29T00:00:00,0.9317,8426.731,2.179,20,743787.9,False,none,evening,OP-065,20.82742917348517,41.484056043596645,MAT-1004,Standard,WH-A-09
BATCH-002382,MV4120,SUPP-011,PART-011,2017,2024-07-13T00:00:00,0.9521,8522.025,1.991,10,764962.88,False,none,evening,OP-038,24.941685892633778,68.93202105221748,MAT-6669,Standard,WH-B-23
BATCH-002383,QK7547,SUPP-011,PART-011,2956,2023-06-18T00:00:00,0.9773,8432.151,3.443,13,1182177.48,False,none,day,OP-037,22.466942148521326,63.21000320025204,MAT-4722,Standard,WH-B-43
BATCH-002384,HE4971,SUPP-011,PART-011,3838,2022-11-12T00:00:00,0.9179,8571.724,3.184,6,1442424.64,False,none,day,OP-006,21.73286216514667,53.344636594065214,MAT-7489,Enhanced,WH-C-04
BATCH-002385,BK5616,SUPP-011,PART-011,4760,2024-07-14T00:00:00,0.9339,8542.849,2.672,21,1779861.75,False,none,night,OP-046,24.974502232003548,44.78986130599226,MAT-7544,Standard,WH-C-15
BATCH-002386,EZ2864,SUPP-011,PART-011,4860,2023-08-10T00:00:00,0.9427,8487.341,0.995,17,1923524.53,False,none,evening,OP-093,18.97918480073799,64.92038431038185,MAT-9995,Enhanced,WH-A-48
BATCH-002387,TH2259,SUPP-011,PART-011,1871,2023-06-26T00:00:00,0.9609,8548.685,1.049,25,752807.7,False,none,night,OP-097,19.929936366982723,44.551943197717804,MAT-2996,Standard,WH-C-25
BATCH-002388,FR8832,SUPP-011,PART-011,4685,2024-01-01T00:00:00,0.9197,8511.623,3.137,21,1877138.02,False,none,evening,OP-099,21.38337129249918,44.419915781613156,MAT-8304,Enhanced,WH-A-31
BATCH-002389,SZ6966,SUPP-011,PART-011,3727,2024-08-30T00:00:00,0.9548,8480.436,1.206,15,1453230.86,False,none,night,OP-039,23.483143203722555,54.16706938573432,MAT-3068,Standard,WH-A-49
BATCH-002390,SG2154,SUPP-011,PART-011,3155,2023-11-23T00:00:00,0.9588,8509.607,2.502,12,1296454.07,False,none,day,OP-021,22.827408603922787,60.85539239576676,MAT-3432,Enhanced,WH-B-36
BATCH-002391,RS6993,SUPP-011,PART-011,1751,2024-01-27T00:00:00,0.9361,8489.2,1.543,15,656403.42,False,none,night,OP-002,19.356770116294044,59.41115215051233,MAT-1295,Standard,WH-A-04
BATCH-002392,TT8671,SUPP-011,PART-011,3509,2024-06-04T00:00:00,0.95,8497.82,3.776,6,1390565.29,False,none,evening,OP-072,21.834036999251225,67.79727194425678,MAT-7365,Enhanced,WH-B-36
BATCH-002393,LV6125,SUPP-011,PART-011,4386,2023-11-15T00:00:00,0.9374,8502.923,3.089,12,1770165.56,False,none,day,OP-089,19.72313286266758,62.627020512675244,MAT-8966,Standard,WH-C-19
BATCH-002394,HY5904,SUPP-011,PART-011,4714,2024-04-26T00:00:00,0.9391,8461.182,2.45,6,1865914.11,False,none,night,OP-068,19.229412644285176,66.00225567438353,MAT-5806,Standard,WH-C-47
BATCH-002395,UX4735,SUPP-011,PART-011,3378,2023-01-26T00:00:00,0.9605,8471.26,1.078,18,1371410.39,False,none,night,OP-049,20.70123202196694,50.7650333170775,MAT-7291,Enhanced,WH-C-16
BATCH-002396,GO7516,SUPP-011,PART-011,3705,2023-03-30T00:00:00,0.921,8478.381,3.671,12,1391881.33,False,none,night,OP-006,23.276499890547075,66.33792670688949,MAT-4706,Standard,WH-C-14
BATCH-002397,LZ7081,SUPP-011,PART-011,2301,2024-09-10T00:00:00,0.9683,8408.758,3.212,9,937140.8,False,none,night,OP-090,23.953272258667617,53.687775874538524,MAT-5275,Standard,WH-C-12
BATCH-002398,LE8019,SUPP-011,PART-011,3514,2024-11-14T00:00:00,0.9491,8468.311,3.341,14,1372734.83,False,none,night,OP-045,21.280229000668,56.09848529299858,MAT-1944,Enhanced,WH-B-23
BATCH-002399,YV9691,SUPP-011,PART-011,4986,2022-09-08T00:00:00,0.9484,8537.811,3.059,7,2012930.01,False,none,night,OP-076,23.722434558024297,56.40117289992999,MAT-8719,Standard,WH-C-28
BATCH-002400,GJ1428,SUPP-011,PART-011,1890,2024-07-14T00:00:00,0.9613,8511.202,2.694,15,763996.0,False,none,night,OP-021,22.08170185762607,45.535125396854006,MAT-3144,Standard,WH-C-13
BATCH-002401,TC5156,SUPP-011,PART-011,3542,2024-09-15T00:00:00,0.9504,8517.594,3.176,6,1336538.28,False,none,day,OP-094,22.12442617924004,57.00097178024088,MAT-5410,Standard,WH-A-12
BATCH-002402,YA5536,SUPP-011,PART-011,3240,2024-02-26T00:00:00,0.9769,8528.262,1.103,6,1307075.59,False,none,night,OP-094,20.860694037561096,58.31598222142389,MAT-8924,Standard,WH-C-37
BATCH-002403,WO8393,SUPP-011,PART-011,4273,2023-02-04T00:00:00,0.9674,8563.977,0.798,16,1600668.8,False,none,day,OP-089,23.49923413451326,60.001196947822194,MAT-9856,Standard,WH-B-37
BATCH-002404,SU4048,SUPP-011,PART-011,2172,2024-11-14T00:00:00,0.9263,8432.629,2.914,15,841455.56,False,none,night,OP-029,23.29992615808826,60.74822023492092,MAT-8201,Standard,WH-C-24
BATCH-002405,FJ7019,SUPP-011,PART-011,2804,2023-11-07T00:00:00,0.9364,8482.207,1.468,7,1104158.12,False,none,day,OP-048,23.291390001832116,40.24719065531665,MAT-4895,Standard,WH-A-27
BATCH-002406,JW6238,SUPP-011,PART-011,2184,2023-09-18T00:00:00,0.9761,8506.57,1.766,24,861577.85,False,none,day,OP-008,21.315993906041918,58.48118512626708,MAT-3525,Standard,WH-B-18
BATCH-002407,XZ6505,SUPP-011,PART-011,2167,2024-03-20T00:00:00,0.9767,8541.101,0.861,5,879298.8,False,none,evening,OP-027,20.493619279373156,67.87614954682961,MAT-3042,Standard,WH-A-27
BATCH-002408,KJ5871,SUPP-011,PART-012,2062,2024-04-10T00:00:00,0.9485,843.049,3.727,18,5574828.96,False,none,day,OP-057,20.722151335174832,44.02062338890137,MAT-8381,Standard,WH-A-44
BATCH-002409,TZ2718,SUPP-011,PART-012,1943,2024-03-21T00:00:00,0.9643,850.353,1.206,8,5183031.85,False,none,day,OP-083,19.56220192186468,46.716704657885735,MAT-9536,Enhanced,WH-A-40
BATCH-002410,EM7828,SUPP-011,PART-012,3498,2023-10-25T00:00:00,0.9669,854.198,1.054,7,8851745.39,False,none,night,OP-045,22.076324650028653,66.54949461637213,MAT-2043,Standard,WH-A-36
BATCH-002411,AJ1115,SUPP-011,PART-012,2304,2023-10-30T00:00:00,0.9606,854.445,3.646,16,5694569.2,False,none,day,OP-023,18.781941228216805,43.4246771196605,MAT-5464,Enhanced,WH-A-27
BATCH-002412,FC9689,SUPP-011,PART-012,1722,2023-08-25T00:00:00,0.9463,849.311,2.669,21,4318292.65,False,none,evening,OP-027,24.146480796639104,41.78716463308192,MAT-3845,Standard,WH-B-32
BATCH-002413,CF5109,SUPP-011,PART-012,2016,2024-01-17T00:00:00,0.967,850.64,1.299,10,5249763.76,False,none,evening,OP-030,23.722094630919813,47.251439130429524,MAT-6027,Standard,WH-C-41
BATCH-002414,NI4926,SUPP-011,PART-012,4862,2023-07-27T00:00:00,0.9209,854.188,0.943,21,12029616.38,False,none,day,OP-058,21.39978150852442,65.19338691829041,MAT-7707,Enhanced,WH-A-48
BATCH-002415,TS5347,SUPP-011,PART-012,1859,2024-09-20T00:00:00,0.9615,851.698,2.691,16,4674358.07,False,none,night,OP-064,20.33215806437861,43.74466673203596,MAT-7583,Standard,WH-C-48
BATCH-002416,JP4382,SUPP-011,PART-012,2407,2022-09-08T00:00:00,0.9573,850.808,2.994,9,6312815.2,False,none,day,OP-053,19.74646765457714,45.773692452566635,MAT-3023,Standard,WH-A-22
BATCH-002417,DY1591,SUPP-011,PART-012,4561,2024-01-11T00:00:00,0.9355,852.916,2.367,21,12087809.71,False,none,day,OP-021,23.311605940113676,66.42139298336171,MAT-4126,Standard,WH-A-31
BATCH-002418,TA3807,SUPP-011,PART-012,2157,2024-09-26T00:00:00,0.9515,849.736,3.24,16,5653049.55,False,none,day,OP-035,23.63136094634652,60.685007183204,MAT-8949,Enhanced,WH-A-13
BATCH-002419,XN8098,SUPP-011,PART-012,3445,2023-09-25T00:00:00,0.9471,848.568,1.124,16,9052570.82,False,none,night,OP-033,20.811294067165257,66.2865237179421,MAT-8097,Enhanced,WH-B-11
BATCH-002420,VQ1877,SUPP-011,PART-012,2291,2024-05-23T00:00:00,0.9606,854.436,3.612,22,5696060.25,False,none,evening,OP-078,20.52598127266796,56.01958501433734,MAT-2806,Standard,WH-A-16
BATCH-002421,XI4481,SUPP-011,PART-012,3787,2024-01-25T00:00:00,0.9302,846.072,1.02,15,10191232.76,False,none,night,OP-070,22.86006808640721,65.43287156908293,MAT-2480,Enhanced,WH-A-44
BATCH-002422,EM5799,SUPP-011,PART-012,3467,2024-07-07T00:00:00,0.9728,845.652,0.931,8,8793119.63,False,none,evening,OP-013,18.745915250017482,49.276114581234516,MAT-7448,Enhanced,WH-A-08
BATCH-002423,HE9048,SUPP-011,PART-012,3406,2024-07-02T00:00:00,0.9178,855.488,1.632,7,9198061.97,False,none,night,OP-092,23.02721122960082,49.21202113685616,MAT-3423,Standard,WH-B-31
BATCH-002424,EL9144,SUPP-011,PART-012,3201,2024-03-17T00:00:00,0.9184,847.045,3.236,10,7931848.81,False,none,day,OP-033,23.571568917796128,66.65237489859344,MAT-6062,Standard,WH-B-09
BATCH-002425,QI9666,SUPP-011,PART-012,3519,2023-01-14T00:00:00,0.9735,849.076,1.175,16,8905467.64,False,none,night,OP-038,22.93708207414145,66.01836027473215,MAT-8396,Standard,WH-B-49
BATCH-002426,CI4480,SUPP-011,PART-012,3197,2023-05-21T00:00:00,0.9537,851.471,0.829,17,8480004.54,False,none,day,OP-068,20.994951054932358,58.36403373724784,MAT-1724,Standard,WH-A-08
BATCH-002427,KP2143,SUPP-011,PART-012,4081,2023-12-17T00:00:00,0.9231,846.405,2.18,6,10899483.78,False,none,night,OP-057,22.99481941888579,58.061985314069155,MAT-1365,Enhanced,WH-C-20
BATCH-002428,UJ2819,SUPP-011,PART-012,2751,2024-03-03T00:00:00,0.9554,843.213,2.732,17,7275605.81,False,none,day,OP-006,24.87947682649027,58.537388040240096,MAT-3571,Standard,WH-A-02
BATCH-002429,XJ9840,SUPP-011,PART-012,4234,2023-05-23T00:00:00,0.9264,851.916,0.878,20,10751919.23,False,none,evening,OP-036,20.565080345526553,68.28061571627099,MAT-2785,Standard,WH-A-32
BATCH-002430,BJ8359,SUPP-011,PART-012,2255,2024-09-11T00:00:00,0.9454,856.14,2.255,7,5721877.03,False,none,night,OP-023,20.27847426974278,50.03174782203608,MAT-7780,Enhanced,WH-A-44
BATCH-002431,VH4723,SUPP-011,PART-013,2035,2024-06-29T00:00:00,0.8489,2093.82,1.272,17,3896731.71,False,none,evening,OP-063,23.194555885987583,50.32055950461668,MAT-8819,Standard,WH-B-18
BATCH-002432,AL5717,SUPP-011,PART-013,2121,2023-08-02T00:00:00,0.84,2105.982,0.8,13,3957964.43,False,none,day,OP-004,19.42080664378841,55.714101946215386,MAT-7080,Enhanced,WH-C-32
BATCH-002433,HC9933,SUPP-011,PART-013,2360,2024-01-13T00:00:00,0.8406,2115.233,0.942,14,4233986.12,False,none,night,OP-038,23.076632122261437,40.79105600028373,MAT-7442,Standard,WH-B-17
BATCH-002434,KQ4818,SUPP-011,PART-013,1923,2023-01-06T00:00:00,0.65,2067.546,4.23,6,3451139.47,True,material_defect,evening,OP-064,19.107346354736077,65.0745285465208,MAT-7988,Standard,WH-C-25
BATCH-002435,YN9848,SUPP-011,PART-013,1813,2023-09-30T00:00:00,0.8889,2112.936,2.514,13,3519884.5,False,none,day,OP-088,23.982327763946763,67.33043316008147,MAT-7207,Enhanced,WH-B-11
BATCH-002436,QO3368,SUPP-011,PART-013,4663,2024-04-28T00:00:00,0.8687,2091.354,2.46,16,8550184.3,False,none,day,OP-074,19.183658481143013,42.27376871847129,MAT-9863,Standard,WH-C-08
BATCH-002437,JM9266,SUPP-011,PART-013,2881,2024-07-05T00:00:00,0.8897,2102.019,3.694,25,5543718.09,False,none,evening,OP-070,22.996454184186547,42.6003712644161,MAT-9323,Standard,WH-C-41
BATCH-002438,EM3748,SUPP-011,PART-013,4483,2024-06-25T00:00:00,0.8516,2121.728,1.019,7,8704788.89,False,none,day,OP-031,18.101706730684008,51.62601927186688,MAT-8073,Standard,WH-A-44
BATCH-002439,LI1838,SUPP-011,PART-013,2598,2024-02-21T00:00:00,0.8505,2088.337,0.509,16,4799718.66,False,none,evening,OP-085,22.656095667339294,58.51372471764027,MAT-6795,Standard,WH-B-33
BATCH-002440,VP7320,SUPP-011,PART-013,2541,2023-11-14T00:00:00,0.8528,2102.071,0.716,5,4648330.76,False,none,night,OP-060,19.014312261954945,66.72326352349282,MAT-9030,Standard,WH-A-27
BATCH-002441,EI5865,SUPP-011,PART-013,1698,2024-08-26T00:00:00,0.8728,2078.636,2.583,10,3100488.22,False,none,day,OP-024,23.124867561680702,46.56299045530025,MAT-5330,Standard,WH-A-07
BATCH-002442,FD5323,SUPP-011,PART-013,2063,2022-09-20T00:00:00,0.883,2114.546,0.761,18,3956280.77,False,none,day,OP-024,23.659884509128062,60.50030611509392,MAT-1213,Standard,WH-B-33
BATCH-002443,HG2787,SUPP-011,PART-013,2961,2024-05-27T00:00:00,0.854,2115.549,0.576,25,5756103.13,False,none,day,OP-078,24.30122686109007,42.248562071188324,MAT-3187,Standard,WH-B-13
BATCH-002444,UD2473,SUPP-011,PART-013,3465,2024-02-06T00:00:00,0.8516,2120.172,3.421,22,6205725.66,False,none,evening,OP-022,22.648892350453814,56.723956936331064,MAT-8910,Standard,WH-A-08
BATCH-002445,MX4937,SUPP-011,PART-013,1989,2024-11-05T00:00:00,0.8318,2094.931,1.908,17,3663519.48,False,none,evening,OP-064,18.592832506063747,43.85244087386319,MAT-4416,Standard,WH-C-15
BATCH-002446,WR4940,SUPP-011,PART-013,4492,2023-08-10T00:00:00,0.8837,2102.522,3.538,19,8623551.27,False,none,day,OP-048,23.551113478744526,63.24034310268233,MAT-6525,Standard,WH-A-15
BATCH-002447,FZ1006,SUPP-011,PART-013,2018,2024-03-23T00:00:00,0.8344,2094.567,2.236,22,3826228.95,False,none,night,OP-088,20.14241401957731,56.61413237090601,MAT-2367,Standard,WH-C-43
BATCH-002448,YA8619,SUPP-011,PART-013,4041,2024-08-23T00:00:00,0.8317,2108.079,3.887,10,7927928.61,False,none,day,OP-039,19.328092188826968,55.489646426243375,MAT-1337,Standard,WH-B-12
BATCH-002449,BH8563,SUPP-011,PART-013,4664,2024-05-02T00:00:00,0.8611,2101.187,2.567,10,8792089.08,False,none,night,OP-063,19.29048931343882,46.961622590888766,MAT-6064,Standard,WH-C-39
BATCH-002450,EM8202,SUPP-011,PART-013,1504,2023-08-04T00:00:00,0.8589,2118.063,0.564,17,2890845.54,False,none,night,OP-068,24.111337930508803,65.94551189949019,MAT-2313,Standard,WH-B-26
BATCH-002451,SQ7818,SUPP-011,PART-013,2941,2024-04-25T00:00:00,0.8382,2096.943,2.601,10,5609568.53,False,none,evening,OP-083,22.466364762690116,48.344308269355984,MAT-2543,Enhanced,WH-C-01
BATCH-002452,CW7950,SUPP-011,PART-013,3875,2024-04-30T00:00:00,0.8505,2076.706,3.114,17,6994486.37,False,none,night,OP-057,23.664612742162532,58.29768014211225,MAT-5569,Standard,WH-B-47
BATCH-002453,NM9698,SUPP-011,PART-013,2680,2024-03-26T00:00:00,0.8816,2114.93,0.619,17,4968457.72,False,none,evening,OP-062,20.198182767919032,50.78279814648461,MAT-1211,Standard,WH-B-07
BATCH-002454,GW2356,SUPP-011,PART-024,3460,2024-06-10T00:00:00,0.9208,856.035,2.465,8,5742266.56,False,none,day,OP-078,24.183232115981735,47.191187807389724,MAT-7517,Standard,WH-B-18
BATCH-002455,GR3892,SUPP-011,PART-024,2477,2023-10-11T00:00:00,0.9322,848.764,1.469,24,4212713.69,False,none,night,OP-025,19.172289971079536,64.52141186560107,MAT-4019,Standard,WH-B-01
BATCH-002456,RV6755,SUPP-011,PART-024,2798,2024-07-17T00:00:00,0.9665,847.151,2.776,8,5039127.28,False,none,evening,OP-071,19.162330601040882,45.2014583746874,MAT-5980,Enhanced,WH-C-07
BATCH-002457,YJ7939,SUPP-011,PART-024,3814,2024-11-01T00:00:00,0.9635,852.564,3.367,15,6571192.04,False,none,day,OP-031,21.17736462910089,40.41996164890742,MAT-2227,Standard,WH-A-22
BATCH-002458,UK6131,SUPP-011,PART-024,3935,2024-08-17T00:00:00,0.9206,849.946,2.473,7,6890534.85,False,none,night,OP-034,20.9703873384956,56.615473912857084,MAT-9228,Reduced,WH-A-40
BATCH-002459,ST6375,SUPP-011,PART-024,4845,2023-11-16T00:00:00,0.9496,847.402,3.544,9,8606042.49,False,none,evening,OP-021,18.69104145951935,53.37893451834596,MAT-4201,Standard,WH-B-30
BATCH-002460,OJ6723,SUPP-011,PART-024,2447,2023-07-16T00:00:00,0.9249,841.5,1.574,14,4186742.37,False,none,day,OP-029,19.926140334899618,62.3814674262093,MAT-4834,Standard,WH-A-43
BATCH-002461,XF8533,SUPP-011,PART-024,2340,2024-01-08T00:00:00,0.9181,850.321,3.659,12,4190214.04,False,none,night,OP-063,18.332965803257657,41.63425723075065,MAT-6338,Enhanced,WH-A-11
BATCH-002462,SS8106,SUPP-011,PART-024,2674,2024-03-20T00:00:00,0.959,858.295,0.947,12,4796478.61,False,none,evening,OP-043,23.367015666689355,65.33637854026881,MAT-2320,Standard,WH-A-06
BATCH-002463,FD3905,SUPP-011,PART-024,3107,2024-06-16T00:00:00,0.9258,847.048,1.472,16,5155847.94,False,none,day,OP-020,23.48411017199258,62.81267640672575,MAT-6656,Standard,WH-C-32
BATCH-002464,UP8833,SUPP-011,PART-024,2378,2023-07-18T00:00:00,0.9723,855.134,3.833,6,4140860.86,False,none,evening,OP-054,19.87633587775225,57.23588013412619,MAT-6711,Reduced,WH-B-08
BATCH-002465,IC6890,SUPP-011,PART-024,2891,2022-11-14T00:00:00,0.9613,846.904,3.541,16,4822364.1,False,none,evening,OP-043,23.54403015372105,50.75253386297314,MAT-2912,Standard,WH-A-34
BATCH-002466,ZC1753,SUPP-011,PART-024,3209,2023-10-23T00:00:00,0.9224,845.136,1.485,10,5298815.1,False,none,day,OP-009,22.065113702245448,64.60623179639086,MAT-3965,Standard,WH-A-10
BATCH-002467,YL2353,SUPP-011,PART-024,1727,2024-03-03T00:00:00,0.9586,847.194,1.522,7,2947973.94,False,none,day,OP-030,19.303663290354457,67.70643549515651,MAT-5370,Standard,WH-C-36
BATCH-002468,XL3895,SUPP-011,PART-024,2569,2024-02-22T00:00:00,0.9727,854.093,3.334,24,4645858.84,False,none,day,OP-034,19.261120931144422,60.52511043367696,MAT-2588,Standard,WH-A-36
BATCH-002469,RT8423,SUPP-011,PART-024,2803,2022-11-04T00:00:00,0.9182,852.688,3.406,9,4698943.72,False,none,night,OP-007,22.968579160764893,45.470993560400174,MAT-8649,Standard,WH-B-02
BATCH-002470,IO2348,SUPP-011,PART-024,2042,2023-08-14T00:00:00,0.9447,854.552,3.255,17,3683612.92,False,none,night,OP-004,24.40142255909749,51.578189543115045,MAT-1737,Standard,WH-A-26
BATCH-002471,UQ7109,SUPP-011,PART-024,3125,2023-04-14T00:00:00,0.9583,855.426,2.96,18,5234862.92,False,none,evening,OP-061,22.040210421395592,46.79158654441834,MAT-7402,Standard,WH-C-09
BATCH-002472,EZ2234,SUPP-011,PART-024,2777,2023-01-01T00:00:00,0.954,847.736,2.098,18,4797381.66,False,none,day,OP-060,18.412847485563844,65.45072627889007,MAT-3248,Standard,WH-A-16
BATCH-002473,NK9216,SUPP-011,PART-024,2297,2023-05-23T00:00:00,0.9183,847.886,3.625,19,4099906.32,False,none,day,OP-054,23.72172642017882,48.9896679734114,MAT-8300,Enhanced,WH-C-17
BATCH-002474,NW8318,SUPP-011,PART-024,3636,2023-07-01T00:00:00,0.9243,842.782,3.167,23,6399027.72,False,none,day,OP-028,22.391741787294066,57.92144475657888,MAT-1973,Enhanced,WH-A-41
