vin,model,segment,color,trim_level,engine_type,assembly_date,assembly_shift,assembly_line,target_market,planned_delivery_date,msrp_usd,production_sequence,quality_gate_passed
VIN104845,CityHatch-C5,Compact,Black,Base,Hybrid,2024-02-09T00:00:00,day,Line_1,Domestic,2024-02-26T00:00:00,80475,4845,True
VIN104846,SportSedan-S2,Mid-size,White,Base,Hybrid,2024-05-31T00:00:00,evening,Line_1,Domestic,2024-06-17T00:00:00,76327,4846,False
VIN104847,CityHatch-C5,Compact,Blue,Luxury,ICE,2024-06-12T00:00:00,evening,Line_2,Domestic,2024-07-21T00:00:00,85466,4847,True
VIN104848,CityHatch-C5,Compact,Silver,Luxury,ICE,2024-06-20T00:00:00,day,Line_2,Domestic,2024-07-18T00:00:00,44298,4848,True
VIN104849,SportSedan-S2,Mid-size,Silver,Luxury,ICE,2024-11-25T00:00:00,night,Line_1,Premium Export,2024-12-12T00:00:00,77704,4849,True
VIN104850,LuxurySUV-L4,Premium SUV,White,Luxury,Hybrid,2024-08-17T00:00:00,night,Line_2,Premium Export,2024-09-09T00:00:00,112598,4850,True
VIN104851,CityHatch-C5,Compact,White,Base,Electric,2024-09-04T00:00:00,night,Line_1,Domestic,2024-10-12T00:00:00,88361,4851,True
VIN104852,WorkTruck-T6,Commercial,Black,Base,ICE,2024-09-14T00:00:00,evening,Line_2,Commercial Export,2024-10-12T00:00:00,100319,4852,True
VIN104853,FamilySUV-M3,SUV,Blue,Sport,Hybrid,2024-05-28T00:00:00,day,Line_2,Domestic,2024-07-05T00:00:00,113411,4853,True
VIN104854,SportSedan-S2,Mid-size,Gray,Base,ICE,2024-09-22T00:00:00,night,Line_2,Domestic,2024-10-21T00:00:00,113853,4854,True
VIN104855,CityHatch-C5,Compact,White,Sport,ICE,2024-04-18T00:00:00,evening,Line_1,Domestic,2024-05-31T00:00:00,80998,4855,True
VIN104856,WorkTruck-T6,Commercial,Black,Sport,ICE,2024-05-02T00:00:00,day,Line_2,Commercial Export,2024-05-25T00:00:00,48851,4856,True
VIN104857,CityHatch-C5,Compact,Gray,Premium,ICE,2024-06-10T00:00:00,night,Line_1,Domestic,2024-07-24T00:00:00,76903,4857,True
VIN104858,CityHatch-C5,Compact,Silver,Sport,Hybrid,2024-05-11T00:00:00,night,Line_1,Domestic,2024-06-21T00:00:00,64971,4858,True
VIN104859,CityHatch-C5,Compact,Silver,Sport,ICE,2024-01-02T00:00:00,day,Line_2,Domestic,2024-01-21T00:00:00,78571,4859,True
VIN104860,CityHatch-C5,Compact,Black,Premium,Hybrid,2024-05-13T00:00:00,night,Line_1,Domestic,2024-06-02T00:00:00,64932,4860,True
VIN104861,WorkTruck-T6,Commercial,Black,Base,Electric,2024-04-23T00:00:00,day,Line_1,Domestic,2024-05-08T00:00:00,81912,4861,True
VIN104862,WorkTruck-T6,Commercial,Gray,Luxury,ICE,2024-06-21T00:00:00,day,Line_2,Domestic,2024-07-10T00:00:00,79817,4862,True
VIN104863,CityHatch-C5,Compact,Red,Base,Hybrid,2024-10-07T00:00:00,evening,Line_1,Domestic,2024-11-08T00:00:00,85416,4863,True
VIN104864,SportSedan-S2,Mid-size,Black,Sport,Hybrid,2024-05-02T00:00:00,night,Line_1,Premium Export,2024-06-09T00:00:00,49085,4864,True
VIN104865,FamilySUV-M3,SUV,Black,Sport,Electric,2024-07-18T00:00:00,night,Line_2,Export,2024-08-02T00:00:00,100381,4865,True
VIN104866,SportSedan-S2,Mid-size,Gray,Base,Electric,2024-09-23T00:00:00,night,Line_2,Domestic,2024-10-23T00:00:00,58404,4866,True
VIN104867,CityHatch-C5,Compact,White,Base,Hybrid,2024-09-21T00:00:00,night,Line_1,Domestic,2024-10-19T00:00:00,74826,4867,True
VIN104868,EcoSedan-X1,Compact,Silver,Base,ICE,2024-04-26T00:00:00,evening,Line_1,Domestic,2024-06-01T00:00:00,68026,4868,True
VIN104869,LuxurySUV-L4,Premium SUV,Gray,Base,ICE,2024-06-04T00:00:00,night,Line_2,Premium Export,2024-06-23T00:00:00,109144,4869,True
VIN104870,FamilySUV-M3,SUV,White,Premium,ICE,2024-01-23T00:00:00,night,Line_2,Domestic,2024-02-26T00:00:00,99834,4870,True
VIN104871,CityHatch-C5,Compact,Red,Premium,Hybrid,2024-02-04T00:00:00,evening,Line_2,Domestic,2024-03-18T00:00:00,85244,4871,True
VIN104872,LuxurySUV-L4,Premium SUV,Gray,Base,ICE,2024-11-01T00:00:00,evening,Line_2,Premium Export,2024-12-15T00:00:00,126650,4872,True
VIN104873,CityHatch-C5,Compact,Blue,Luxury,Hybrid,2024-05-19T00:00:00,night,Line_1,Domestic,2024-06-15T00:00:00,60675,4873,True
VIN104874,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-08-06T00:00:00,night,Line_1,Domestic,2024-09-10T00:00:00,68391,4874,True
VIN104875,WorkTruck-T6,Commercial,Red,Luxury,ICE,2024-11-15T00:00:00,evening,Line_2,Commercial Export,2024-12-03T00:00:00,76874,4875,True
VIN104876,EcoSedan-X1,Compact,Silver,Luxury,ICE,2024-08-01T00:00:00,night,Line_1,Export,2024-09-09T00:00:00,99649,4876,True
VIN104877,FamilySUV-M3,SUV,White,Sport,Hybrid,2024-09-30T00:00:00,day,Line_1,Domestic,2024-11-07T00:00:00,68482,4877,True
VIN104878,EcoSedan-X1,Compact,Blue,Base,Electric,2024-09-14T00:00:00,night,Line_1,Export,2024-10-04T00:00:00,103647,4878,True
VIN104879,EcoSedan-X1,Compact,Black,Premium,Hybrid,2024-06-08T00:00:00,day,Line_1,Export,2024-07-12T00:00:00,84158,4879,True
VIN104880,CityHatch-C5,Compact,White,Sport,ICE,2024-08-12T00:00:00,night,Line_1,Domestic,2024-08-26T00:00:00,58020,4880,True
VIN104881,LuxurySUV-L4,Premium SUV,Black,Premium,ICE,2024-08-02T00:00:00,day,Line_1,Premium Export,2024-09-09T00:00:00,79325,4881,True
VIN104882,CityHatch-C5,Compact,White,Base,ICE,2024-10-18T00:00:00,evening,Line_1,Domestic,2024-11-24T00:00:00,36799,4882,True
VIN104883,CityHatch-C5,Compact,Brown,Sport,ICE,2024-04-30T00:00:00,night,Line_2,Domestic,2024-06-02T00:00:00,42524,4883,True
VIN104884,WorkTruck-T6,Commercial,Silver,Base,Electric,2024-10-14T00:00:00,evening,Line_1,Commercial Export,2024-11-07T00:00:00,67574,4884,True
VIN104885,LuxurySUV-L4,Premium SUV,White,Base,ICE,2024-05-10T00:00:00,night,Line_2,Premium Export,2024-06-17T00:00:00,116450,4885,True
VIN104886,SportSedan-S2,Mid-size,Red,Luxury,Hybrid,2024-01-25T00:00:00,day,Line_1,Premium Export,2024-02-22T00:00:00,78350,4886,True
VIN104887,CityHatch-C5,Compact,Silver,Sport,ICE,2024-10-29T00:00:00,day,Line_2,Domestic,2024-12-06T00:00:00,74905,4887,True
VIN104888,FamilySUV-M3,SUV,Silver,Sport,Hybrid,2024-05-05T00:00:00,evening,Line_2,Domestic,2024-06-04T00:00:00,109545,4888,True
VIN104889,EcoSedan-X1,Compact,Brown,Sport,ICE,2024-08-06T00:00:00,day,Line_2,Export,2024-09-11T00:00:00,80171,4889,True
VIN104890,CityHatch-C5,Compact,Blue,Base,ICE,2024-07-17T00:00:00,evening,Line_1,Domestic,2024-08-23T00:00:00,62063,4890,True
VIN104891,CityHatch-C5,Compact,White,Sport,Hybrid,2024-05-21T00:00:00,day,Line_1,Domestic,2024-06-04T00:00:00,49121,4891,True
VIN104892,CityHatch-C5,Compact,Silver,Base,ICE,2024-12-05T00:00:00,evening,Line_2,Domestic,2024-12-28T00:00:00,76255,4892,True
VIN104893,FamilySUV-M3,SUV,White,Base,ICE,2024-10-13T00:00:00,evening,Line_1,Domestic,2024-11-09T00:00:00,52389,4893,True
VIN104894,FamilySUV-M3,SUV,Blue,Sport,ICE,2024-06-06T00:00:00,night,Line_1,Export,2024-07-13T00:00:00,97600,4894,False
VIN104895,CityHatch-C5,Compact,Gray,Sport,Electric,2024-04-05T00:00:00,day,Line_1,Domestic,2024-04-20T00:00:00,61681,4895,True
VIN104896,CityHatch-C5,Compact,Black,Sport,Hybrid,2024-01-22T00:00:00,day,Line_1,Domestic,2024-02-17T00:00:00,73519,4896,True
VIN104897,CityHatch-C5,Compact,Red,Sport,ICE,2024-11-23T00:00:00,day,Line_1,Domestic,2024-12-28T00:00:00,62741,4897,True
VIN104898,CityHatch-C5,Compact,Brown,Base,ICE,2024-04-23T00:00:00,evening,Line_1,Domestic,2024-05-09T00:00:00,55179,4898,True
VIN104899,CityHatch-C5,Compact,White,Premium,Hybrid,2024-05-16T00:00:00,evening,Line_1,Domestic,2024-06-05T00:00:00,58320,4899,True
VIN104900,SportSedan-S2,Mid-size,Silver,Premium,Electric,2024-09-20T00:00:00,night,Line_2,Domestic,2024-10-21T00:00:00,98320,4900,True
VIN104901,FamilySUV-M3,SUV,Red,Base,ICE,2024-08-27T00:00:00,night,Line_2,Export,2024-09-16T00:00:00,91638,4901,True
VIN104902,SportSedan-S2,Mid-size,White,Sport,ICE,2024-08-01T00:00:00,day,Line_1,Domestic,2024-08-24T00:00:00,111760,4902,True
VIN104903,EcoSedan-X1,Compact,Silver,Base,Hybrid,2024-05-01T00:00:00,evening,Line_1,Domestic,2024-06-05T00:00:00,68939,4903,True
VIN104904,EcoSedan-X1,Compact,Gray,Sport,Electric,2024-04-06T00:00:00,evening,Line_2,Export,2024-04-28T00:00:00,98871,4904,False
VIN104905,CityHatch-C5,Compact,Red,Sport,Hybrid,2024-05-01T00:00:00,night,Line_2,Domestic,2024-05-15T00:00:00,70919,4905,False
VIN104906,LuxurySUV-L4,Premium SUV,Gray,Luxury,Electric,2024-10-22T00:00:00,night,Line_2,Premium Export,2024-11-16T00:00:00,127931,4906,True
VIN104907,EcoSedan-X1,Compact,Silver,Base,ICE,2024-02-02T00:00:00,evening,Line_1,Domestic,2024-03-02T00:00:00,40053,4907,False
VIN104908,CityHatch-C5,Compact,Silver,Premium,Electric,2024-01-03T00:00:00,evening,Line_2,Domestic,2024-01-26T00:00:00,74384,4908,True
VIN104909,EcoSedan-X1,Compact,Black,Sport,ICE,2024-06-05T00:00:00,evening,Line_1,Domestic,2024-06-19T00:00:00,49995,4909,True
VIN104910,WorkTruck-T6,Commercial,Blue,Premium,ICE,2024-01-26T00:00:00,evening,Line_1,Domestic,2024-02-21T00:00:00,70789,4910,True
VIN104911,CityHatch-C5,Compact,Blue,Luxury,ICE,2024-04-27T00:00:00,evening,Line_1,Domestic,2024-05-27T00:00:00,90854,4911,True
VIN104912,FamilySUV-M3,SUV,Silver,Base,Hybrid,2024-05-24T00:00:00,night,Line_2,Domestic,2024-06-14T00:00:00,95055,4912,True
VIN104913,WorkTruck-T6,Commercial,Gray,Base,Electric,2024-07-06T00:00:00,day,Line_1,Commercial Export,2024-08-07T00:00:00,56401,4913,True
VIN104914,EcoSedan-X1,Compact,Black,Sport,ICE,2024-02-19T00:00:00,night,Line_1,Export,2024-03-29T00:00:00,59322,4914,True
VIN104915,EcoSedan-X1,Compact,Other,Sport,Hybrid,2024-04-01T00:00:00,night,Line_1,Domestic,2024-04-30T00:00:00,43369,4915,True
VIN104916,WorkTruck-T6,Commercial,Silver,Sport,ICE,2024-09-17T00:00:00,day,Line_1,Domestic,2024-10-07T00:00:00,74926,4916,True
VIN104917,WorkTruck-T6,Commercial,Red,Sport,ICE,2024-08-18T00:00:00,day,Line_2,Domestic,2024-09-10T00:00:00,46483,4917,True
VIN104918,SportSedan-S2,Mid-size,Blue,Base,ICE,2024-03-31T00:00:00,night,Line_1,Premium Export,2024-04-30T00:00:00,84413,4918,True
VIN104919,CityHatch-C5,Compact,Blue,Base,ICE,2024-04-17T00:00:00,evening,Line_2,Domestic,2024-05-06T00:00:00,40514,4919,True
VIN104920,FamilySUV-M3,SUV,Gray,Luxury,ICE,2024-05-23T00:00:00,day,Line_2,Export,2024-06-14T00:00:00,74711,4920,True
VIN104921,CityHatch-C5,Compact,Gray,Base,ICE,2024-01-22T00:00:00,day,Line_2,Domestic,2024-03-06T00:00:00,65065,4921,True
VIN104922,WorkTruck-T6,Commercial,Gray,Base,ICE,2024-12-27T00:00:00,day,Line_1,Domestic,2025-02-06T00:00:00,65877,4922,True
VIN104923,FamilySUV-M3,SUV,Black,Premium,ICE,2024-04-15T00:00:00,day,Line_2,Export,2024-05-09T00:00:00,107130,4923,True
VIN104924,EcoSedan-X1,Compact,Blue,Premium,ICE,2024-05-27T00:00:00,evening,Line_2,Export,2024-07-06T00:00:00,45691,4924,True
VIN104925,CityHatch-C5,Compact,Black,Luxury,Hybrid,2024-03-19T00:00:00,evening,Line_2,Domestic,2024-04-28T00:00:00,55179,4925,True
VIN104926,CityHatch-C5,Compact,Blue,Base,ICE,2024-08-14T00:00:00,evening,Line_2,Domestic,2024-09-10T00:00:00,47249,4926,True
VIN104927,SportSedan-S2,Mid-size,White,Premium,ICE,2024-01-29T00:00:00,evening,Line_2,Premium Export,2024-03-03T00:00:00,58021,4927,True
VIN104928,EcoSedan-X1,Compact,Other,Base,ICE,2024-02-07T00:00:00,day,Line_1,Domestic,2024-03-13T00:00:00,82839,4928,True
VIN104929,CityHatch-C5,Compact,Silver,Base,ICE,2024-05-13T00:00:00,evening,Line_1,Domestic,2024-06-14T00:00:00,79534,4929,True
VIN104930,CityHatch-C5,Compact,White,Sport,ICE,2024-09-29T00:00:00,night,Line_1,Domestic,2024-11-06T00:00:00,76615,4930,True
VIN104931,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-08-30T00:00:00,evening,Line_1,Export,2024-09-28T00:00:00,60557,4931,True
VIN104932,EcoSedan-X1,Compact,Blue,Luxury,ICE,2024-08-04T00:00:00,night,Line_2,Domestic,2024-09-04T00:00:00,86259,4932,True
VIN104933,WorkTruck-T6,Commercial,White,Base,Hybrid,2024-12-08T00:00:00,day,Line_2,Commercial Export,2025-01-16T00:00:00,89341,4933,True
VIN104934,FamilySUV-M3,SUV,Silver,Sport,ICE,2024-07-26T00:00:00,evening,Line_2,Export,2024-08-22T00:00:00,47908,4934,True
VIN104935,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-04-20T00:00:00,night,Line_2,Domestic,2024-05-26T00:00:00,68996,4935,True
VIN104936,CityHatch-C5,Compact,Silver,Base,ICE,2024-11-27T00:00:00,day,Line_1,Domestic,2024-12-14T00:00:00,50537,4936,True
VIN104937,CityHatch-C5,Compact,White,Base,ICE,2024-09-24T00:00:00,evening,Line_1,Domestic,2024-10-25T00:00:00,61842,4937,True
VIN104938,FamilySUV-M3,SUV,Silver,Sport,ICE,2024-08-10T00:00:00,evening,Line_2,Domestic,2024-09-16T00:00:00,83852,4938,True
VIN104939,CityHatch-C5,Compact,White,Base,ICE,2024-12-22T00:00:00,evening,Line_1,Domestic,2025-01-19T00:00:00,71426,4939,True
VIN104940,CityHatch-C5,Compact,White,Luxury,Hybrid,2024-06-17T00:00:00,night,Line_1,Domestic,2024-07-22T00:00:00,72038,4940,True
VIN104941,WorkTruck-T6,Commercial,White,Premium,Hybrid,2024-11-28T00:00:00,night,Line_1,Domestic,2024-12-25T00:00:00,103219,4941,True
VIN104942,EcoSedan-X1,Compact,Black,Sport,ICE,2024-02-22T00:00:00,evening,Line_2,Export,2024-04-06T00:00:00,52083,4942,True
VIN104943,CityHatch-C5,Compact,Silver,Base,ICE,2024-01-22T00:00:00,night,Line_1,Domestic,2024-03-03T00:00:00,82616,4943,True
VIN104944,WorkTruck-T6,Commercial,Red,Luxury,ICE,2024-01-02T00:00:00,day,Line_2,Domestic,2024-02-03T00:00:00,102744,4944,True
VIN104945,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-04-07T00:00:00,day,Line_1,Domestic,2024-05-17T00:00:00,40746,4945,True
VIN104946,FamilySUV-M3,SUV,Silver,Base,Hybrid,2024-02-14T00:00:00,day,Line_2,Domestic,2024-03-16T00:00:00,69539,4946,True
VIN104947,CityHatch-C5,Compact,White,Base,ICE,2024-03-18T00:00:00,night,Line_2,Domestic,2024-04-29T00:00:00,83874,4947,True
VIN104948,LuxurySUV-L4,Premium SUV,White,Premium,ICE,2024-11-13T00:00:00,day,Line_1,Premium Export,2024-12-03T00:00:00,103193,4948,True
VIN104949,EcoSedan-X1,Compact,Black,Base,ICE,2024-11-01T00:00:00,day,Line_1,Domestic,2024-12-15T00:00:00,80752,4949,True
VIN104950,CityHatch-C5,Compact,Red,Luxury,ICE,2024-05-26T00:00:00,night,Line_2,Domestic,2024-06-30T00:00:00,43683,4950,True
VIN104951,WorkTruck-T6,Commercial,White,Base,ICE,2024-06-26T00:00:00,night,Line_2,Commercial Export,2024-08-04T00:00:00,54801,4951,True
VIN104952,FamilySUV-M3,SUV,Blue,Base,ICE,2024-03-17T00:00:00,day,Line_2,Domestic,2024-04-21T00:00:00,83739,4952,True
VIN104953,FamilySUV-M3,SUV,Gray,Luxury,ICE,2024-09-12T00:00:00,evening,Line_2,Domestic,2024-10-24T00:00:00,64119,4953,True
VIN104954,CityHatch-C5,Compact,Black,Luxury,ICE,2024-08-29T00:00:00,night,Line_1,Domestic,2024-09-28T00:00:00,49520,4954,True
VIN104955,CityHatch-C5,Compact,Silver,Base,ICE,2024-12-19T00:00:00,day,Line_1,Domestic,2025-01-12T00:00:00,72081,4955,True
VIN104956,FamilySUV-M3,SUV,Green,Base,ICE,2024-11-07T00:00:00,evening,Line_2,Export,2024-11-27T00:00:00,69604,4956,True
VIN104957,EcoSedan-X1,Compact,White,Base,Hybrid,2024-01-23T00:00:00,evening,Line_2,Domestic,2024-02-29T00:00:00,88494,4957,True
VIN104958,SportSedan-S2,Mid-size,Brown,Base,ICE,2024-09-20T00:00:00,evening,Line_1,Domestic,2024-10-24T00:00:00,74239,4958,True
VIN104959,CityHatch-C5,Compact,Black,Sport,Hybrid,2024-01-28T00:00:00,night,Line_1,Domestic,2024-03-03T00:00:00,71302,4959,True
VIN104960,SportSedan-S2,Mid-size,Black,Base,ICE,2024-06-26T00:00:00,day,Line_1,Domestic,2024-07-22T00:00:00,107632,4960,True
VIN104961,LuxurySUV-L4,Premium SUV,Silver,Base,ICE,2024-01-03T00:00:00,evening,Line_1,Premium Export,2024-02-02T00:00:00,100088,4961,True
VIN104962,SportSedan-S2,Mid-size,Silver,Base,ICE,2024-04-29T00:00:00,day,Line_1,Premium Export,2024-05-28T00:00:00,76035,4962,True
VIN104963,LuxurySUV-L4,Premium SUV,Red,Luxury,Hybrid,2024-10-09T00:00:00,day,Line_2,Premium Export,2024-10-23T00:00:00,85335,4963,True
VIN104964,EcoSedan-X1,Compact,White,Luxury,Hybrid,2024-05-08T00:00:00,night,Line_1,Domestic,2024-05-23T00:00:00,95563,4964,True
VIN104965,FamilySUV-M3,SUV,White,Premium,Electric,2024-08-27T00:00:00,night,Line_2,Export,2024-09-21T00:00:00,83787,4965,True
VIN104966,CityHatch-C5,Compact,Blue,Luxury,ICE,2024-03-07T00:00:00,evening,Line_2,Domestic,2024-04-19T00:00:00,46854,4966,True
VIN104967,FamilySUV-M3,SUV,White,Premium,ICE,2024-10-25T00:00:00,evening,Line_2,Domestic,2024-12-07T00:00:00,48937,4967,True
VIN104968,CityHatch-C5,Compact,Silver,Sport,Hybrid,2024-11-28T00:00:00,evening,Line_1,Domestic,2025-01-11T00:00:00,45478,4968,True
VIN104969,EcoSedan-X1,Compact,Gray,Base,ICE,2024-03-28T00:00:00,night,Line_2,Domestic,2024-04-11T00:00:00,62858,4969,True
VIN104970,CityHatch-C5,Compact,White,Luxury,ICE,2024-03-26T00:00:00,day,Line_1,Domestic,2024-04-18T00:00:00,69572,4970,True
VIN104971,LuxurySUV-L4,Premium SUV,Black,Sport,ICE,2024-06-29T00:00:00,day,Line_1,Premium Export,2024-07-23T00:00:00,121179,4971,True
VIN104972,CityHatch-C5,Compact,Black,Premium,ICE,2024-08-14T00:00:00,evening,Line_1,Domestic,2024-09-18T00:00:00,36435,4972,False
VIN104973,EcoSedan-X1,Compact,Silver,Premium,ICE,2024-04-07T00:00:00,day,Line_1,Export,2024-05-09T00:00:00,42563,4973,True
VIN104974,WorkTruck-T6,Commercial,White,Sport,Hybrid,2024-06-14T00:00:00,evening,Line_2,Commercial Export,2024-07-22T00:00:00,69154,4974,True
VIN104975,CityHatch-C5,Compact,Brown,Base,Electric,2024-05-02T00:00:00,evening,Line_2,Domestic,2024-05-29T00:00:00,43461,4975,True
VIN104976,FamilySUV-M3,SUV,Red,Sport,Hybrid,2024-02-24T00:00:00,day,Line_2,Domestic,2024-04-06T00:00:00,63304,4976,True
VIN104977,WorkTruck-T6,Commercial,Black,Luxury,Hybrid,2024-10-02T00:00:00,evening,Line_2,Domestic,2024-10-28T00:00:00,77848,4977,True
VIN104978,CityHatch-C5,Compact,Other,Luxury,Electric,2024-03-19T00:00:00,day,Line_1,Domestic,2024-04-26T00:00:00,39502,4978,True
VIN104979,FamilySUV-M3,SUV,White,Sport,ICE,2024-11-06T00:00:00,evening,Line_1,Domestic,2024-11-21T00:00:00,104679,4979,True
VIN104980,EcoSedan-X1,Compact,Silver,Sport,Hybrid,2024-02-24T00:00:00,evening,Line_2,Domestic,2024-03-20T00:00:00,102014,4980,True
VIN104981,CityHatch-C5,Compact,Blue,Sport,ICE,2024-05-31T00:00:00,day,Line_1,Domestic,2024-07-01T00:00:00,73744,4981,True
VIN104982,FamilySUV-M3,SUV,White,Base,Hybrid,2024-09-05T00:00:00,day,Line_2,Export,2024-10-19T00:00:00,106727,4982,True
VIN104983,CityHatch-C5,Compact,Black,Sport,ICE,2024-12-22T00:00:00,day,Line_1,Domestic,2025-01-20T00:00:00,67392,4983,True
VIN104984,SportSedan-S2,Mid-size,Silver,Sport,ICE,2024-03-04T00:00:00,evening,Line_2,Premium Export,2024-04-12T00:00:00,107942,4984,True
VIN104985,CityHatch-C5,Compact,Other,Sport,ICE,2024-09-04T00:00:00,night,Line_2,Domestic,2024-10-10T00:00:00,83313,4985,True
VIN104986,FamilySUV-M3,SUV,White,Base,ICE,2024-08-22T00:00:00,day,Line_1,Export,2024-09-13T00:00:00,116414,4986,True
VIN104987,EcoSedan-X1,Compact,Blue,Sport,ICE,2024-05-11T00:00:00,evening,Line_1,Export,2024-06-05T00:00:00,43558,4987,True
VIN104988,EcoSedan-X1,Compact,White,Premium,ICE,2024-12-24T00:00:00,night,Line_1,Domestic,2025-02-03T00:00:00,97260,4988,True
VIN104989,LuxurySUV-L4,Premium SUV,Silver,Sport,ICE,2024-08-12T00:00:00,evening,Line_2,Premium Export,2024-09-04T00:00:00,109521,4989,True
VIN104990,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-12-04T00:00:00,day,Line_2,Commercial Export,2024-12-24T00:00:00,87154,4990,True
VIN104991,WorkTruck-T6,Commercial,Silver,Luxury,Hybrid,2024-01-27T00:00:00,day,Line_1,Commercial Export,2024-03-05T00:00:00,67226,4991,True
VIN104992,FamilySUV-M3,SUV,Gray,Premium,ICE,2024-06-24T00:00:00,evening,Line_1,Domestic,2024-07-09T00:00:00,86094,4992,True
VIN104993,CityHatch-C5,Compact,Silver,Base,ICE,2024-07-13T00:00:00,night,Line_2,Domestic,2024-08-23T00:00:00,41687,4993,True
VIN104994,CityHatch-C5,Compact,Green,Premium,ICE,2024-11-02T00:00:00,night,Line_2,Domestic,2024-11-16T00:00:00,90187,4994,True
VIN104995,EcoSedan-X1,Compact,Red,Sport,Hybrid,2024-08-03T00:00:00,evening,Line_1,Domestic,2024-09-05T00:00:00,46834,4995,True
VIN104996,FamilySUV-M3,SUV,White,Sport,ICE,2024-07-12T00:00:00,night,Line_1,Domestic,2024-07-26T00:00:00,105618,4996,True
VIN104997,LuxurySUV-L4,Premium SUV,Blue,Base,ICE,2024-11-07T00:00:00,day,Line_2,Premium Export,2024-11-30T00:00:00,77646,4997,True
VIN104998,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-08-15T00:00:00,day,Line_1,Export,2024-09-20T00:00:00,91419,4998,True
VIN104999,FamilySUV-M3,SUV,Red,Base,ICE,2024-06-07T00:00:00,night,Line_2,Domestic,2024-06-21T00:00:00,78518,4999,True
VIN105000,SportSedan-S2,Mid-size,White,Premium,ICE,2024-05-22T00:00:00,evening,Line_2,Premium Export,2024-06-22T00:00:00,51525,5000,True
VIN105001,FamilySUV-M3,SUV,Red,Luxury,ICE,2024-01-07T00:00:00,night,Line_2,Export,2024-02-06T00:00:00,46499,5001,True
VIN105002,EcoSedan-X1,Compact,Black,Sport,ICE,2024-02-16T00:00:00,day,Line_2,Domestic,2024-03-02T00:00:00,90677,5002,True
VIN105003,CityHatch-C5,Compact,Gray,Sport,Hybrid,2024-08-14T00:00:00,day,Line_1,Domestic,2024-09-15T00:00:00,59327,5003,True
VIN105004,FamilySUV-M3,SUV,Blue,Premium,ICE,2024-07-14T00:00:00,evening,Line_1,Domestic,2024-08-13T00:00:00,85425,5004,True
VIN105005,SportSedan-S2,Mid-size,Silver,Luxury,ICE,2024-03-16T00:00:00,night,Line_2,Domestic,2024-04-03T00:00:00,79049,5005,True
VIN105006,CityHatch-C5,Compact,Red,Sport,ICE,2024-04-18T00:00:00,night,Line_1,Domestic,2024-05-18T00:00:00,87433,5006,True
VIN105007,WorkTruck-T6,Commercial,Blue,Base,ICE,2024-07-04T00:00:00,evening,Line_2,Domestic,2024-07-24T00:00:00,100146,5007,True
VIN105008,LuxurySUV-L4,Premium SUV,Black,Sport,ICE,2024-11-04T00:00:00,night,Line_2,Premium Export,2024-12-06T00:00:00,97050,5008,False
VIN105009,FamilySUV-M3,SUV,Black,Luxury,ICE,2024-05-05T00:00:00,night,Line_2,Domestic,2024-05-30T00:00:00,96275,5009,True
VIN105010,CityHatch-C5,Compact,Silver,Sport,ICE,2024-11-20T00:00:00,day,Line_1,Domestic,2024-12-05T00:00:00,61118,5010,True
VIN105011,SportSedan-S2,Mid-size,Silver,Sport,Hybrid,2024-10-28T00:00:00,evening,Line_1,Premium Export,2024-11-26T00:00:00,110697,5011,True
VIN105012,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-07-13T00:00:00,night,Line_2,Commercial Export,2024-07-31T00:00:00,92914,5012,True
VIN105013,SportSedan-S2,Mid-size,White,Sport,ICE,2024-03-10T00:00:00,night,Line_1,Domestic,2024-04-05T00:00:00,64175,5013,True
VIN105014,FamilySUV-M3,SUV,White,Sport,ICE,2024-11-30T00:00:00,night,Line_2,Export,2024-12-24T00:00:00,78675,5014,True
VIN105015,CityHatch-C5,Compact,Red,Sport,ICE,2024-08-26T00:00:00,night,Line_1,Domestic,2024-10-06T00:00:00,41584,5015,True
VIN105016,CityHatch-C5,Compact,Silver,Luxury,Electric,2024-11-07T00:00:00,evening,Line_1,Domestic,2024-12-06T00:00:00,47297,5016,True
VIN105017,WorkTruck-T6,Commercial,Gray,Sport,Hybrid,2024-10-26T00:00:00,night,Line_1,Domestic,2024-12-05T00:00:00,94158,5017,True
VIN105018,WorkTruck-T6,Commercial,Black,Luxury,ICE,2024-04-29T00:00:00,night,Line_1,Commercial Export,2024-05-13T00:00:00,51556,5018,False
VIN105019,CityHatch-C5,Compact,White,Luxury,ICE,2024-04-28T00:00:00,evening,Line_2,Domestic,2024-06-10T00:00:00,86455,5019,True
VIN105020,FamilySUV-M3,SUV,Blue,Premium,ICE,2024-07-13T00:00:00,night,Line_1,Export,2024-08-24T00:00:00,86786,5020,True
